Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Work,Nodes visited,Setup Time
0,Rome-Lib/graficon12nodi/grafo970.12,12,18,0,19,18,55,36,0,0.002,0.0007,0,0.002
1,Rome-Lib/graficon13nodi/grafo2306.13,13,21,0,25,21,67,42,0,0.002,0.0009,0,0.002
2,Rome-Lib/graficon15nodi/grafo323.15,15,28,0,77,101,206,202,3,0.016,0.0122,1,0.009
3,Rome-Lib/graficon15nodi/grafo500.15,15,18,0,29,28,75,56,1,0.008,0.0025,1,0.003
4,Rome-Lib/graficon16nodi/grafo682.16,16,23,0,58,57,138,114,1,0.011,0.0065,1,0.006
5,Rome-Lib/graficon19nodi/grafo1625.19,19,25,1,62,73,160,142,1,0.005,0.0034,1,0.005
6,Rome-Lib/graficon24nodi/grafo634.24,24,39,0,149,173,361,346,2,0.034,0.0334,1,0.012
7,Rome-Lib/graficon26nodi/grafo2445.26,26,34,1,69,89,192,174,2,0.012,0.0069,1,0.006
8,Rome-Lib/graficon30nodi/grafo3011.30,30,76,1,314,350,740,696,4,0.076,0.1055,1,0.025
9,Rome-Lib/graficon35nodi/grafo11573.35,35,55,0,146,172,373,344,4,0.03,0.0296,1,0.012
10,Rome-Lib/graficon35nodi/grafo2299.35,35,51,0,158,153,362,306,3,0.061,0.0466,1,0.012
11,Rome-Lib/graficon35nodi/grafo5505.35,35,57,0,160,173,390,346,2,0.04,0.0336,1,0.013
12,Rome-Lib/graficon35nodi/grafo5574.35,35,43,0,75,74,192,148,1,0.015,0.01,1,0.006
13,Rome-Lib/graficon36nodi/grafo11378.36,36,59,0,240,316,615,632,15,0.279,0.3561,81,0.021
14,Rome-Lib/graficon38nodi/grafo5427.38,38,57,0,108,118,283,236,3,0.023,0.0193,1,0.009
15,Rome-Lib/graficon39nodi/grafo11165.39,39,81,0,359,439,879,878,13,0.2,0.2145,1,0.03
16,Rome-Lib/graficon39nodi/grafo7253.39,39,84,0,401,455,940,910,7,0.107,0.1442,1,0.034
17,Rome-Lib/graficon40nodi/grafo2566.40,40,83,0,347,431,861,862,11,0.26,0.277,1,0.029
18,Rome-Lib/graficon40nodi/grafo4081.40,40,56,0,285,371,712,742,12,0.212,0.2099,1,0.025
19,Rome-Lib/graficon43nodi/grafo5216.43,43,87,0,343,421,851,842,9,0.206,0.2069,1,0.031
20,Rome-Lib/graficon43nodi/grafo7598.43,43,82,0,389,496,967,992,12,0.159,0.1865,1,0.038
21,Rome-Lib/graficon44nodi/grafo6229.44,44,107,0,426,489,1022,978,6,0.155,0.2312,1,0.039
22,Rome-Lib/graficon45nodi/grafo5617.45,45,76,0,303,338,717,676,5,0.118,0.1275,1,0.026
23,Rome-Lib/graficon46nodi/grafo5753.46,46,93,0,465,536,1094,1072,10,0.217,0.2298,1,0.039
24,Rome-Lib/graficon54nodi/grafo3385.54,54,108,0,598,680,1386,1360,8,0.275,0.3595,1,0.047
25,Rome-Lib/graficon58nodi/grafo1566.58,58,80,0,337,327,744,654,3,0.104,0.1084,1,0.025
26,Rome-Lib/graficon59nodi/grafo4445.59,59,157,1,894,1106,2157,2208,29,2.252,2.5936,1,0.079
27,Rome-Lib/graficon61nodi/grafo4990.61,61,124,0,773,947,1844,1894,13,0.629,0.7142,1,0.07
28,Rome-Lib/graficon74nodi/grafo8173.74,74,214,0,2222,2902,5338,5804,190,60.014,61.9199,1,0.202
29,Rome-Lib/graficon77nodi/grafo7895.77,77,141,0,1494,2082,3717,4164,74,60.022,122.2088,524,0.149
30,Rome-Lib/graficon79nodi/grafo9431.79,79,230,2,1629,1897,3756,3786,32,60.017,133.8439,1094,0.126
31,Rome-Lib/graficon81nodi/grafo8158.81,81,192,0,2142,3005,5339,6010,280,60.131,59.4788,1,0.191
32,Rome-Lib/graficon82nodi/grafo8313.82,82,218,0,1816,2187,4221,4374,37,60.021,128.285,717,0.144
33,Rome-Lib/graficon83nodi/grafo9434.83,83,215,0,1883,2490,4588,4980,114,60.003,70.1861,3,0.174
34,Rome-Lib/graficon86nodi/grafo8541.86,86,209,1,2222,3207,5638,6410,306,60.017,62.0907,1,0.225
35,DAGmar/graphs/4.6/uniform_n20_e92_i7.graphml,20,47,196,597,2832,3476,4880,791,60.016,74.0016,1,0.182
36,DAGmar/graphs/3.6/uniform_n20_e72_i4.graphml,20,56,15,587,1599,2242,3138,231,4.997,6.7003,1,0.115
37,DAGmar/graphs/2.6/uniform_n20_e52_i3.graphml,20,60,3,587,1214,1861,2416,130,9.563,11.1323,1,0.071
38,DAGmar/graphs/3.6/uniform_n20_e72_i8.graphml,20,74,7,1000,2298,3372,4568,310,60.045,64.825,1,0.128
39,DAGmar/graphs/6.6/uniform_n20_e132_i3.graphml,20,84,311,1435,5550,7069,9856,1372,60.053,80.7456,1,0.397
40,north/g.11.16.graphml,11,136,0,1262,1661,3059,3322,78,60.015,131.448,975,0.107
41,north/g.11.68.graphml,11,18,0,9,7,34,14,0,0.001,0.0003,0,0.001
42,north/g.17.41.graphml,17,53,0,93,109,255,218,3,0.021,0.0149,1,0.008
43,north/g.22.0.graphml,22,66,0,277,287,630,574,0,0.023,0.0223,1,0.021
44,north/g.22.9.graphml,22,22,0,16,9,47,18,0,0.001,0.0005,0,0.001
45,north/g.27.1.graphml,27,35,0,97,80,212,160,0,0.005,0.0039,0,0.007
46,north/g.36.9.graphml,36,53,0,190,111,354,222,0,0.015,0.0126,1,0.011
47,north/g.38.5.graphml,38,58,0,283,309,650,618,0,0.025,0.0275,1,0.021
48,north/g.48.9.graphml,48,150,1,1198,1024,2372,2044,16,0.555,0.8629,1,0.079
49,north/g.56.7.graphml,56,141,3,1135,1299,2575,2586,23,3.73,4.4857,1,0.116
