Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Work,Nodes visited,Setup Time
0,Rome-Lib/graficon12nodi/grafo970.12,12,18,0,38,36,92,109,0,0.003,0.0014,0,0.003
1,Rome-Lib/graficon13nodi/grafo2306.13,13,21,0,50,42,113,130,0,0.004,0.0021,1,0.003
2,Rome-Lib/graficon15nodi/grafo323.15,15,28,0,154,202,384,582,3,0.021,0.0165,1,0.011
3,Rome-Lib/graficon15nodi/grafo500.15,15,18,0,58,56,132,169,1,0.006,0.003,1,0.004
4,Rome-Lib/graficon16nodi/grafo682.16,16,23,0,116,114,253,343,1,0.013,0.0086,1,0.007
5,Rome-Lib/graficon19nodi/grafo1625.19,19,25,1,124,146,295,419,2,0.008,0.0066,1,0.009
6,Rome-Lib/graficon24nodi/grafo634.24,24,39,0,298,346,683,1014,2,0.036,0.0295,1,0.021
7,Rome-Lib/graficon26nodi/grafo2445.26,26,34,1,138,178,350,506,3,0.019,0.0127,1,0.01
8,Rome-Lib/graficon30nodi/grafo3011.30,30,76,1,628,700,1404,2056,5,0.121,0.1358,1,0.04
9,Rome-Lib/graficon35nodi/grafo11573.35,35,55,0,292,344,691,1006,4,0.038,0.0346,1,0.047
10,Rome-Lib/graficon35nodi/grafo2299.35,35,51,0,316,306,673,923,3,0.046,0.0368,1,0.019
11,Rome-Lib/graficon35nodi/grafo5505.35,35,57,0,320,346,723,1025,2,0.045,0.0416,1,0.02
12,Rome-Lib/graficon35nodi/grafo5574.35,35,43,0,150,148,341,445,1,0.017,0.011,1,0.01
13,Rome-Lib/graficon36nodi/grafo11378.36,36,59,0,480,632,1171,1820,15,0.26,0.3082,55,0.035
14,Rome-Lib/graficon38nodi/grafo5427.38,38,57,0,216,236,509,698,3,0.029,0.0224,1,0.014
15,Rome-Lib/graficon39nodi/grafo11165.39,39,81,0,718,878,1677,2554,13,0.285,0.2884,1,0.049
16,Rome-Lib/graficon39nodi/grafo7253.39,39,84,0,802,910,1796,2676,7,0.151,0.1633,1,0.053
17,Rome-Lib/graficon40nodi/grafo2566.40,40,83,0,694,862,1639,2502,11,0.252,0.2571,1,0.048
18,Rome-Lib/graficon40nodi/grafo4081.40,40,56,0,570,742,1368,2140,12,0.231,0.2137,1,0.04
19,Rome-Lib/graficon43nodi/grafo5216.43,43,87,0,686,842,1615,2448,9,0.224,0.2226,1,0.047
20,Rome-Lib/graficon43nodi/grafo7598.43,43,82,0,778,992,1852,2869,12,0.223,0.2619,1,0.056
21,Rome-Lib/graficon44nodi/grafo6229.44,44,107,0,852,978,1937,2871,6,0.326,0.316,1,0.056
22,Rome-Lib/graficon45nodi/grafo5617.45,45,76,0,606,676,1358,1993,5,0.181,0.1602,1,0.068
23,Rome-Lib/graficon46nodi/grafo5753.46,46,93,0,930,1072,2095,3145,10,0.223,0.2843,1,0.061
24,Rome-Lib/graficon54nodi/grafo3385.54,54,108,0,1196,1360,2664,3998,8,0.536,0.54,1,0.078
25,Rome-Lib/graficon58nodi/grafo1566.58,58,80,0,674,654,1408,1972,3,0.12,0.1176,1,0.041
26,Rome-Lib/graficon59nodi/grafo4445.59,59,157,1,1788,2212,4157,6416,30,4.474,7.4972,121,0.123
27,Rome-Lib/graficon61nodi/grafo4990.61,61,124,0,1546,1894,3564,5508,13,0.567,0.614,1,0.116
28,Rome-Lib/graficon74nodi/grafo8173.74,74,214,0,4444,5804,10462,16732,249,60.058,59.1551,1,0.341
29,Rome-Lib/graficon77nodi/grafo7895.77,77,141,0,2988,4164,7293,11904,80,60.017,110.6531,645,0.245
