Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Work,Nodes visited,Setup Time
0,Rome-Lib/graficon12nodi/grafo970.12,12,18,0,38,36,92,109,0,0.003,0.0014,0,0.003
1,Rome-Lib/graficon13nodi/grafo2306.13,13,21,0,50,42,113,130,0,0.005,0.0021,1,0.003
2,Rome-Lib/graficon15nodi/grafo323.15,15,28,0,154,202,384,582,3,0.021,0.0165,1,0.011
3,Rome-Lib/graficon15nodi/grafo500.15,15,18,0,58,56,132,169,1,0.006,0.003,1,0.004
4,Rome-Lib/graficon16nodi/grafo682.16,16,23,0,116,114,253,343,1,0.014,0.0086,1,0.008
5,Rome-Lib/graficon19nodi/grafo1625.19,19,25,1,124,146,295,427,1,0.016,0.01,1,0.009
6,Rome-Lib/graficon24nodi/grafo634.24,24,39,0,298,346,683,1014,2,0.035,0.0295,1,0.022
7,Rome-Lib/graficon26nodi/grafo2445.26,26,34,1,138,178,350,514,2,0.016,0.0111,1,0.011
8,Rome-Lib/graficon30nodi/grafo3011.30,30,76,1,628,700,1404,2064,4,0.112,0.1302,1,0.045
9,Rome-Lib/graficon35nodi/grafo11573.35,35,55,0,292,344,691,1006,4,0.037,0.0346,1,0.049
10,Rome-Lib/graficon35nodi/grafo2299.35,35,51,0,316,306,673,923,3,0.044,0.0368,1,0.021
11,Rome-Lib/graficon35nodi/grafo5505.35,35,57,0,320,346,723,1025,2,0.045,0.0416,1,0.022
12,Rome-Lib/graficon35nodi/grafo5574.35,35,43,0,150,148,341,445,1,0.018,0.011,1,0.012
13,Rome-Lib/graficon36nodi/grafo11378.36,36,59,0,480,632,1171,1820,15,0.272,0.3082,55,0.038
14,Rome-Lib/graficon38nodi/grafo5427.38,38,57,0,216,236,509,698,3,0.028,0.0224,1,0.016
15,Rome-Lib/graficon39nodi/grafo11165.39,39,81,0,718,878,1677,2554,13,0.266,0.2884,1,0.064
16,Rome-Lib/graficon39nodi/grafo7253.39,39,84,0,802,910,1796,2676,7,0.153,0.1633,1,0.062
17,Rome-Lib/graficon40nodi/grafo2566.40,40,83,0,694,862,1639,2502,11,0.254,0.2571,1,0.051
