Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Work,Nodes visited,Setup Time
0,Rome-Lib/graficon12nodi/grafo970.12,12,18,0,19,18,55,56,0,0.005,0.0011,1,0.003
1,Rome-Lib/graficon13nodi/grafo2306.13,13,21,0,25,21,67,76,0,0.006,0.0016,1,0.005
2,Rome-Lib/graficon15nodi/grafo323.15,15,28,0,77,101,206,510,3,0.012,0.0099,1,0.015
3,Rome-Lib/graficon15nodi/grafo500.15,15,18,0,29,28,75,112,1,0.006,0.0023,1,0.005
4,Rome-Lib/graficon16nodi/grafo682.16,16,23,0,58,57,138,306,1,0.012,0.0069,1,0.01
5,Rome-Lib/graficon19nodi/grafo1625.19,19,25,1,62,73,160,362,1,0.011,0.0068,1,0.011
6,Rome-Lib/graficon24nodi/grafo634.24,24,39,0,149,173,361,1082,2,0.039,0.0363,1,0.034
7,Rome-Lib/graficon26nodi/grafo2445.26,26,34,1,69,89,192,344,2,0.015,0.0094,1,0.012
8,Rome-Lib/graficon30nodi/grafo3011.30,30,76,1,314,350,740,2478,4,0.091,0.0956,1,0.074
9,Rome-Lib/graficon35nodi/grafo11573.35,35,55,0,146,172,373,930,4,0.019,0.0225,1,0.034
10,Rome-Lib/graficon35nodi/grafo2299.35,35,51,0,158,153,362,1030,3,0.037,0.0348,1,0.031
11,Rome-Lib/graficon35nodi/grafo5505.35,35,57,0,160,173,390,904,2,0.023,0.0256,1,0.034
12,Rome-Lib/graficon35nodi/grafo5574.35,35,43,0,75,74,192,300,1,0.009,0.007,1,0.015
13,Rome-Lib/graficon36nodi/grafo11378.36,36,59,0,240,316,615,2004,15,0.196,0.2222,1,0.059
14,Rome-Lib/graficon38nodi/grafo5427.38,38,57,0,108,118,283,524,3,0.031,0.0249,1,0.02
15,Rome-Lib/graficon39nodi/grafo11165.39,39,81,0,359,439,879,2972,13,0.236,0.3513,1,0.105
16,Rome-Lib/graficon39nodi/grafo7253.39,39,84,0,401,455,940,3666,7,0.093,0.1146,1,0.113
17,Rome-Lib/graficon40nodi/grafo2566.40,40,83,0,347,431,861,3002,11,0.301,0.3424,1,0.092
18,Rome-Lib/graficon40nodi/grafo4081.40,40,56,0,285,371,712,2958,12,0.16,0.2098,1,0.087
19,Rome-Lib/graficon43nodi/grafo5216.43,43,87,0,343,421,851,2738,9,0.213,0.325,1,0.096
20,Rome-Lib/graficon43nodi/grafo7598.43,43,82,0,389,496,967,3718,12,0.266,0.3909,1,0.107
21,Rome-Lib/graficon44nodi/grafo6229.44,44,107,0,426,489,1022,3214,6,0.295,0.4498,1,0.106
22,Rome-Lib/graficon45nodi/grafo5617.45,45,76,0,303,338,717,2440,5,0.166,0.216,1,0.08
23,Rome-Lib/graficon46nodi/grafo5753.46,46,93,0,465,536,1094,4622,10,0.388,0.6368,1,0.147
24,Rome-Lib/graficon54nodi/grafo3385.54,54,108,0,598,680,1386,6220,8,0.697,0.9505,1,0.217
25,Rome-Lib/graficon58nodi/grafo1566.58,58,80,0,337,327,744,2954,3,0.138,0.1525,1,0.083
26,Rome-Lib/graficon59nodi/grafo4445.59,59,157,1,894,1106,2157,9174,29,2.6,3.7748,1,0.327
27,Rome-Lib/graficon61nodi/grafo4990.61,61,124,0,773,947,1844,8436,13,0.858,1.3931,1,0.264
28,Rome-Lib/graficon74nodi/grafo8173.74,74,214,0,2222,2902,5338,41424,644,60.057,168.3121,1,1.822
29,Rome-Lib/graficon77nodi/grafo7895.77,77,141,0,1494,2082,3717,30270,274,60.052,168.4052,1,1.149
30,Rome-Lib/graficon79nodi/grafo9431.79,79,230,2,1629,1897,3756,19870,32,25.134,51.5462,1,0.768
31,Rome-Lib/graficon81nodi/grafo8158.81,81,192,0,2142,3005,5339,42728,611,60.07,170.3266,1,1.901
32,Rome-Lib/graficon82nodi/grafo8313.82,82,218,0,1816,2187,4221,27106,37,32.024,84.3275,1,1.109
33,Rome-Lib/graficon83nodi/grafo9434.83,83,215,0,1883,2490,4588,31294,293,60.062,164.2473,1,1.299
34,Rome-Lib/graficon86nodi/grafo8541.86,86,209,1,2222,3207,5638,42518,401,60.055,166.7936,1,1.926
35,DAGmar/graphs/4.6/uniform_n20_e92_i7.graphml,20,47,196,597,2832,3476,17742,793,60.018,112.8105,1,0.51
36,DAGmar/graphs/3.6/uniform_n20_e72_i4.graphml,20,56,15,587,1599,2242,11950,231,9.474,14.3063,1,0.347
37,DAGmar/graphs/2.6/uniform_n20_e52_i3.graphml,20,60,3,587,1214,1861,10798,130,19.811,30.5942,1,0.292
38,DAGmar/graphs/3.6/uniform_n20_e72_i8.graphml,20,74,7,1000,2298,3372,24316,541,60.018,165.1425,1,0.855
39,DAGmar/graphs/6.6/uniform_n20_e132_i3.graphml,20,84,311,1435,5550,7069,46050,1771,60.091,164.3525,1,1.709
40,north/g.11.16.graphml,11,136,0,1262,1661,3059,19194,78,60.07,170.806,46,0.714
41,north/g.11.68.graphml,11,18,0,9,7,34,18,0,0.001,0.0003,0,0.002
42,north/g.17.41.graphml,17,53,0,93,109,255,404,3,0.022,0.0159,1,0.016
43,north/g.22.0.graphml,22,66,0,277,287,630,2084,0,0.052,0.0578,1,0.067
44,north/g.22.9.graphml,22,22,0,16,9,47,30,0,0.003,0.0007,1,0.003
45,north/g.27.1.graphml,27,35,0,97,80,212,512,0,0.017,0.0118,1,0.019
46,north/g.36.9.graphml,36,53,0,190,111,354,1252,0,0.029,0.0304,1,0.04
47,north/g.38.5.graphml,38,58,0,283,309,650,3022,0,0.064,0.0759,1,0.088
48,north/g.48.9.graphml,48,150,1,1198,1024,2372,15278,16,1.788,2.3705,1,0.583
49,north/g.56.7.graphml,56,141,3,1135,1299,2575,14868,23,9.863,21.2416,7,0.565
