Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Work,Nodes visited,Setup Time
0,Rome-Lib/graficon12nodi/grafo970.12,12,18,0,38,36,92,129,0,0.003,0.0018,1,0.003
1,Rome-Lib/graficon13nodi/grafo2306.13,13,21,0,50,42,113,164,0,0.004,0.0022,0,0.004
2,Rome-Lib/graficon15nodi/grafo323.15,15,28,0,154,202,384,890,3,0.029,0.0279,1,0.016
3,Rome-Lib/graficon15nodi/grafo500.15,15,18,0,58,56,132,225,1,0.007,0.0039,1,0.005
4,Rome-Lib/graficon16nodi/grafo682.16,16,23,0,116,114,253,535,1,0.016,0.0132,1,0.011
5,Rome-Lib/graficon19nodi/grafo1625.19,19,25,1,124,146,295,643,1,0.018,0.0152,1,0.012
6,Rome-Lib/graficon24nodi/grafo634.24,24,39,0,298,346,683,1750,2,0.06,0.0677,1,0.03
7,Rome-Lib/graficon26nodi/grafo2445.26,26,34,1,138,178,350,680,2,0.021,0.0164,1,0.013
8,Rome-Lib/graficon30nodi/grafo3011.30,30,76,1,628,700,1404,3842,4,0.198,0.2638,1,0.062
9,Rome-Lib/graficon35nodi/grafo11573.35,35,55,0,292,344,691,1592,4,0.051,0.0596,1,0.028
10,Rome-Lib/graficon35nodi/grafo2299.35,35,51,0,316,306,673,1647,3,0.062,0.0676,1,0.028
11,Rome-Lib/graficon35nodi/grafo5505.35,35,57,0,320,346,723,1583,2,0.056,0.0554,1,0.028
12,Rome-Lib/graficon35nodi/grafo5574.35,35,43,0,150,148,341,597,1,0.02,0.0146,1,0.012
13,Rome-Lib/graficon36nodi/grafo11378.36,36,59,0,480,632,1171,3192,15,0.368,0.4524,1,0.064
14,Rome-Lib/graficon38nodi/grafo5427.38,38,57,0,216,236,509,986,3,0.036,0.0359,1,0.018
15,Rome-Lib/graficon39nodi/grafo11165.39,39,81,0,718,878,1677,4648,13,0.397,0.5515,1,0.11
16,Rome-Lib/graficon39nodi/grafo7253.39,39,84,0,802,910,1796,5432,7,0.288,0.3536,1,0.1
17,Rome-Lib/graficon40nodi/grafo2566.40,40,83,0,694,862,1639,4642,11,0.561,0.7216,1,0.088
18,Rome-Lib/graficon40nodi/grafo4081.40,40,56,0,570,742,1368,4356,12,0.447,0.5588,1,0.096
19,Rome-Lib/graficon43nodi/grafo5216.43,43,87,0,686,842,1615,4344,9,0.449,0.6465,1,0.079
20,Rome-Lib/graficon43nodi/grafo7598.43,43,82,0,778,992,1852,5595,12,0.652,0.9909,1,0.106
21,Rome-Lib/graficon44nodi/grafo6229.44,44,107,0,852,978,1937,5107,6,0.354,0.555,1,0.101
22,Rome-Lib/graficon45nodi/grafo5617.45,45,76,0,606,676,1358,3757,5,0.259,0.3478,1,0.066
23,Rome-Lib/graficon46nodi/grafo5753.46,46,93,0,930,1072,2095,6695,10,0.551,1.0358,1,0.133
24,Rome-Lib/graficon54nodi/grafo3385.54,54,108,0,1196,1360,2664,8858,8,1.363,2.0982,1,0.142
25,Rome-Lib/graficon58nodi/grafo1566.58,58,80,0,674,654,1408,4272,3,0.39,0.5079,1,0.076
26,Rome-Lib/graficon59nodi/grafo4445.59,59,157,1,1788,2212,4157,13386,29,8.658,13.2503,1,0.251
27,Rome-Lib/graficon61nodi/grafo4990.61,61,124,0,1546,1894,3564,12050,13,1.65,2.9164,1,0.228
28,Rome-Lib/graficon74nodi/grafo8173.74,74,214,0,4444,5804,10462,52352,519,60.038,166.6861,1,0.792
29,Rome-Lib/graficon77nodi/grafo7895.77,77,141,0,2988,4164,7293,38010,440,60.058,179.0593,1,0.592
30,Rome-Lib/graficon79nodi/grafo9431.79,79,230,2,3258,3794,7282,27190,32,46.772,100.0396,1,0.463
31,Rome-Lib/graficon81nodi/grafo8158.81,81,192,0,4284,6010,10486,53885,705,60.043,170.1645,1,0.837
32,Rome-Lib/graficon82nodi/grafo8313.82,82,218,0,3632,4374,8224,35483,183,60.066,174.7488,1,0.577
33,Rome-Lib/graficon83nodi/grafo9434.83,83,215,0,3766,4980,8961,40647,418,60.053,175.9835,1,0.648
34,Rome-Lib/graficon86nodi/grafo8541.86,86,209,1,4444,6414,11067,54361,542,60.059,168.1894,1,0.869
35,DAGmar/graphs/4.6/uniform_n20_e92_i7.graphml,20,47,196,1194,5664,6905,26835,847,60.015,108.1192,1,0.396
36,DAGmar/graphs/3.6/uniform_n20_e72_i4.graphml,20,56,15,1174,3198,4428,17334,231,16.059,31.2792,1,0.272
37,DAGmar/graphs/2.6/uniform_n20_e52_i3.graphml,20,60,3,1174,2428,3662,15027,130,52.499,82.8195,1,0.232
38,DAGmar/graphs/3.6/uniform_n20_e72_i8.graphml,20,74,7,2000,4596,6670,32210,599,60.059,171.3388,1,0.435
39,DAGmar/graphs/6.6/uniform_n20_e132_i3.graphml,20,84,311,2870,11100,14054,64135,2014,60.069,167.3165,1,0.903
40,north/g.11.16.graphml,11,136,0,2524,3322,5982,25439,142,60.032,143.6324,1,0.413
41,north/g.11.68.graphml,11,18,0,18,14,50,48,0,0.002,0.0006,0,0.002
42,north/g.17.41.graphml,17,53,0,186,218,457,824,3,0.023,0.0192,1,0.016
43,north/g.22.0.graphml,22,66,0,554,574,1194,3222,0,0.062,0.0734,1,0.062
44,north/g.22.9.graphml,22,22,0,32,18,72,73,0,0.002,0.0012,0,0.003
45,north/g.27.1.graphml,27,35,0,194,160,389,849,0,0.015,0.0154,1,0.02
46,north/g.36.9.graphml,36,53,0,380,222,655,1775,0,0.037,0.0423,1,0.038
47,north/g.38.5.graphml,38,58,0,566,618,1242,4232,0,0.088,0.1163,1,0.075
48,north/g.48.9.graphml,48,150,1,2396,2048,4594,19548,16,3.347,5.9958,1,0.344
49,north/g.56.7.graphml,56,141,3,2270,2598,5009,19900,23,20.317,36.3827,1,0.318
