Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Work,Nodes visited,Setup Time
0,Rome-Lib/graficon12nodi/grafo970.12,12,18,0,38,36,74,129,0,0.001,0.0003,0,0.004
1,Rome-Lib/graficon13nodi/grafo2306.13,13,21,0,50,42,92,164,0,0.004,0.0006,1,0.004
2,Rome-Lib/graficon15nodi/grafo323.15,15,28,0,154,202,356,890,3,0.007,0.0047,1,0.015
3,Rome-Lib/graficon15nodi/grafo500.15,15,18,0,58,56,114,225,1,0.004,0.0009,1,0.005
4,Rome-Lib/graficon16nodi/grafo682.16,16,23,0,116,114,230,535,1,0.005,0.0024,1,0.01
5,Rome-Lib/graficon19nodi/grafo1625.19,19,25,1,124,146,270,635,2,0.006,0.003,1,0.011
6,Rome-Lib/graficon24nodi/grafo634.24,24,39,0,298,346,644,1750,2,0.019,0.0162,1,0.031
7,Rome-Lib/graficon26nodi/grafo2445.26,26,34,1,138,178,316,672,3,0.007,0.0042,1,0.013
8,Rome-Lib/graficon30nodi/grafo3011.30,30,76,1,628,700,1328,3834,5,0.054,0.0528,1,0.062
9,Rome-Lib/graficon35nodi/grafo11573.35,35,55,0,292,344,636,1592,4,0.012,0.0097,1,0.032
10,Rome-Lib/graficon35nodi/grafo2299.35,35,51,0,316,306,622,1647,3,0.02,0.0161,1,0.028
11,Rome-Lib/graficon35nodi/grafo5505.35,35,57,0,320,346,666,1583,2,0.012,0.0132,1,0.029
12,Rome-Lib/graficon35nodi/grafo5574.35,35,43,0,150,148,298,597,1,0.006,0.0032,1,0.013
13,Rome-Lib/graficon36nodi/grafo11378.36,36,59,0,480,632,1112,3192,15,0.069,0.075,1,0.051
14,Rome-Lib/graficon38nodi/grafo5427.38,38,57,0,216,236,452,986,3,0.015,0.0092,1,0.025
15,Rome-Lib/graficon39nodi/grafo11165.39,39,81,0,718,878,1596,4648,13,0.119,0.1166,1,0.089
16,Rome-Lib/graficon39nodi/grafo7253.39,39,84,0,802,910,1712,5432,7,0.041,0.0501,1,0.085
17,Rome-Lib/graficon40nodi/grafo2566.40,40,83,0,694,862,1556,4642,11,0.151,0.1617,1,0.111
18,Rome-Lib/graficon40nodi/grafo4081.40,40,56,0,570,742,1312,4356,12,0.083,0.1012,1,0.071
19,Rome-Lib/graficon43nodi/grafo5216.43,43,87,0,686,842,1528,4344,9,0.118,0.1292,1,0.075
20,Rome-Lib/graficon43nodi/grafo7598.43,43,82,0,778,992,1770,5595,12,0.126,0.1292,1,0.121
21,Rome-Lib/graficon44nodi/grafo6229.44,44,107,0,852,978,1830,5107,6,0.079,0.0793,1,0.097
22,Rome-Lib/graficon45nodi/grafo5617.45,45,76,0,606,676,1282,3757,5,0.069,0.075,1,0.063
23,Rome-Lib/graficon46nodi/grafo5753.46,46,93,0,930,1072,2002,6695,10,0.147,0.1691,1,0.106
