Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Work,Nodes visited,Setup Time
0,Rome-Lib/graficon12nodi/grafo970.12,12,18,0,38,36,92,129,0,0.004,0.002,1,0.004
1,Rome-Lib/graficon13nodi/grafo2306.13,13,21,0,50,42,113,164,0,0.004,0.0021,0,0.005
2,Rome-Lib/graficon15nodi/grafo323.15,15,28,0,154,202,384,890,3,0.028,0.0233,1,0.018
3,Rome-Lib/graficon15nodi/grafo500.15,15,18,0,58,56,132,225,1,0.011,0.0049,1,0.006
4,Rome-Lib/graficon16nodi/grafo682.16,16,23,0,116,114,253,535,1,0.018,0.0132,1,0.012
5,Rome-Lib/graficon19nodi/grafo1625.19,19,25,1,124,146,295,643,1,0.024,0.0185,1,0.014
6,Rome-Lib/graficon24nodi/grafo634.24,24,39,0,298,346,683,1750,2,0.067,0.0735,1,0.033
7,Rome-Lib/graficon26nodi/grafo2445.26,26,34,1,138,178,350,680,2,0.025,0.0171,1,0.016
8,Rome-Lib/graficon30nodi/grafo3011.30,30,76,1,628,700,1404,3842,4,0.205,0.263,1,0.072
9,Rome-Lib/graficon35nodi/grafo11573.35,35,55,0,292,344,691,1592,4,0.063,0.0643,1,0.035
10,Rome-Lib/graficon35nodi/grafo2299.35,35,51,0,316,306,673,1647,3,0.114,0.1107,1,0.034
11,Rome-Lib/graficon35nodi/grafo5505.35,35,57,0,320,346,723,1583,2,0.057,0.0582,1,0.036
12,Rome-Lib/graficon35nodi/grafo5574.35,35,43,0,150,148,341,597,1,0.023,0.0147,1,0.015
13,Rome-Lib/graficon36nodi/grafo11378.36,36,59,0,480,632,1171,3192,15,0.357,0.4429,1,0.09
14,Rome-Lib/graficon38nodi/grafo5427.38,38,57,0,216,236,509,986,3,0.041,0.0367,1,0.024
15,Rome-Lib/graficon39nodi/grafo11165.39,39,81,0,718,878,1677,4648,13,0.6,0.7564,1,0.085
16,Rome-Lib/graficon39nodi/grafo7253.39,39,84,0,802,910,1796,5432,7,0.279,0.3672,1,0.097
17,Rome-Lib/graficon40nodi/grafo2566.40,40,83,0,694,862,1639,4642,11,0.452,0.6318,1,0.087
18,Rome-Lib/graficon40nodi/grafo4081.40,40,56,0,570,742,1368,4356,12,0.429,0.5938,1,0.078
19,Rome-Lib/graficon43nodi/grafo5216.43,43,87,0,686,842,1615,4344,9,0.523,0.6741,1,0.111
20,Rome-Lib/graficon43nodi/grafo7598.43,43,82,0,778,992,1852,5595,12,0.522,0.8392,1,0.119
21,Rome-Lib/graficon44nodi/grafo6229.44,44,107,0,852,978,1937,5107,6,0.474,0.6859,1,0.101
22,Rome-Lib/graficon45nodi/grafo5617.45,45,76,0,606,676,1358,3757,5,0.377,0.5351,1,0.116
23,Rome-Lib/graficon46nodi/grafo5753.46,46,93,0,930,1072,2095,6695,10,0.715,1.1232,1,0.119
24,Rome-Lib/graficon54nodi/grafo3385.54,54,108,0,1196,1360,2664,8858,8,1.716,2.6091,1,0.157
25,Rome-Lib/graficon58nodi/grafo1566.58,58,80,0,674,654,1408,4272,3,0.243,0.3331,1,0.082
26,Rome-Lib/graficon59nodi/grafo4445.59,59,157,1,1788,2212,4157,13386,29,8.785,13.2234,1,0.244
27,Rome-Lib/graficon61nodi/grafo4990.61,61,124,0,1546,1894,3564,12050,13,1.977,3.3766,1,0.215
28,Rome-Lib/graficon74nodi/grafo8173.74,74,214,0,4444,5804,10462,52352,649,60.062,163.7445,1,0.886
29,Rome-Lib/graficon77nodi/grafo7895.77,77,141,0,2988,4164,7293,38010,340,60.036,182.0218,1,0.591
30,Rome-Lib/graficon79nodi/grafo9431.79,79,230,2,3258,3794,7282,27190,32,47.067,95.431,1,0.445
31,Rome-Lib/graficon81nodi/grafo8158.81,81,192,0,4284,6010,10486,53885,725,60.06,166.283,1,0.873
32,Rome-Lib/graficon82nodi/grafo8313.82,82,218,0,3632,4374,8224,35483,226,60.037,162.0407,1,0.59
33,Rome-Lib/graficon83nodi/grafo9434.83,83,215,0,3766,4980,8961,40647,414,60.038,169.4126,1,0.658
34,Rome-Lib/graficon86nodi/grafo8541.86,86,209,1,4444,6414,11067,54361,567,60.071,162.3832,1,0.846
35,DAGmar/graphs/4.6/uniform_n20_e92_i7.graphml,20,47,196,1194,5664,6905,26835,778,60.018,106.1627,1,0.413
36,DAGmar/graphs/3.6/uniform_n20_e72_i4.graphml,20,56,15,1174,3198,4428,17334,231,18.27,29.5759,1,0.25
37,DAGmar/graphs/2.6/uniform_n20_e52_i3.graphml,20,60,3,1174,2428,3662,15027,130,44.435,65.6987,1,0.226
38,DAGmar/graphs/3.6/uniform_n20_e72_i8.graphml,20,74,7,2000,4596,6670,32210,635,60.064,166.0542,1,0.483
39,DAGmar/graphs/6.6/uniform_n20_e132_i3.graphml,20,84,311,2870,11100,14054,64135,1702,60.076,156.0178,1,0.954
40,north/g.11.16.graphml,11,136,0,2524,3322,5982,25439,126,60.051,127.3384,1,0.436
41,north/g.11.68.graphml,11,18,0,18,14,50,48,0,0.003,0.0007,0,0.003
42,north/g.17.41.graphml,17,53,0,186,218,457,824,3,0.034,0.0298,1,0.02
43,north/g.22.0.graphml,22,66,0,554,574,1194,3222,0,0.07,0.0755,1,0.061
44,north/g.22.9.graphml,22,22,0,32,18,72,73,0,0.001,0.0002,0,0.003
45,north/g.27.1.graphml,27,35,0,194,160,389,849,0,0.017,0.0161,1,0.018
46,north/g.36.9.graphml,36,53,0,380,222,655,1775,0,0.035,0.0401,1,0.036
47,north/g.38.5.graphml,38,58,0,566,618,1242,4232,0,0.095,0.1184,1,0.072
48,north/g.48.9.graphml,48,150,1,2396,2048,4594,19548,16,3.598,6.7481,1,0.317
49,north/g.56.7.graphml,56,141,3,2270,2598,5009,19900,23,20.337,34.7538,1,0.358
