Index,Data,combo_idx,Nodes,Edges,TotalNodes,TotalEdges,ObjVal,Crossings,EdgeLength,Runtime,Status
1,graph_5_0,7,5,5,6,6,0.0,1,4,0.0013666152954101562,2
2,graph_5_1,7,5,5,5,5,0.0,3,5,0.0006146430969238281,2
3,graph_5_2,7,5,5,5,5,0.0,1,2,0.0005459785461425781,2
4,graph_5_3,7,5,5,7,7,0.0,0,4,0.0007088184356689453,2
5,graph_5_4,7,5,5,8,8,0.0,1,7,0.0022842884063720703,2
6,graph_5_5,7,5,5,7,7,0.0,0,5,0.0006494522094726562,2
7,graph_5_6,7,5,5,6,6,0.0,1,5,0.0007255077362060547,2
8,graph_5_7,7,5,5,6,6,0.0,0,7,0.0008089542388916016,2
9,graph_5_8,7,5,5,6,6,0.0,1,3,0.0005047321319580078,2
10,graph_5_9,7,5,5,6,6,0.0,0,5,0.0005860328674316406,2
11,graph_5_10,7,5,6,6,7,0.0,0,9,0.0007517337799072266,2
12,graph_5_11,7,5,6,6,7,0.0,0,7,0.0006148815155029297,2
13,graph_5_12,7,5,6,6,7,0.0,0,9,0.0007600784301757812,2
14,graph_5_13,7,5,6,7,8,0.0,1,6,0.0006170272827148438,2
15,graph_5_14,7,5,6,8,9,0.0,0,7,0.0009217262268066406,2
16,graph_5_15,7,5,6,7,8,0.0,2,6,0.0005881786346435547,2
17,graph_5_16,7,5,6,7,8,0.0,2,8,0.0006954669952392578,2
18,graph_5_17,7,5,6,7,8,0.0,3,9,0.0008268356323242188,2
19,graph_5_18,7,5,6,6,7,0.0,2,7,0.0006008148193359375,2
20,graph_5_19,7,5,6,8,9,0.0,1,9,0.0008158683776855469,2
21,graph_5_20,7,5,6,8,9,0.0,2,10,0.0008192062377929688,2
22,graph_5_21,7,5,6,7,8,0.0,2,10,0.000946044921875,2
23,graph_5_22,7,5,6,7,8,0.0,1,9,0.000919342041015625,2
24,graph_5_23,7,5,6,7,8,0.0,4,11,0.0009567737579345703,2
25,graph_5_24,7,5,6,8,9,0.0,1,11,0.0009450912475585938,2
26,graph_5_25,7,5,6,6,7,0.0,3,7,0.0006718635559082031,2
27,graph_5_26,7,5,6,8,9,0.0,1,5,0.0007333755493164062,2
28,graph_5_27,7,5,6,6,7,0.0,1,5,0.0006337165832519531,2
29,graph_5_28,7,5,6,6,7,0.0,3,7,0.0006577968597412109,2
30,graph_5_29,7,5,6,8,9,0.0,1,10,0.0009164810180664062,2
31,graph_5_30,7,5,6,7,8,0.0,4,8,0.0008037090301513672,2
32,graph_5_31,7,5,7,11,13,0.0,2,10,0.0010077953338623047,2
33,graph_5_32,7,5,7,8,10,0.0,2,6,0.0005311965942382812,2
34,graph_5_33,7,5,7,8,10,0.0,1,9,0.0008382797241210938,2
35,graph_5_34,7,5,7,10,12,0.0,2,12,0.0011878013610839844,2
36,graph_5_35,7,5,7,8,10,0.0,5,14,0.001127004623413086,2
37,graph_5_36,7,5,7,10,12,0.0,3,11,0.0008492469787597656,2
38,graph_5_37,7,5,7,7,9,0.0,2,9,0.000823974609375,2
39,graph_5_38,7,5,7,9,11,0.0,2,7,0.0007181167602539062,2
40,graph_5_39,7,5,7,9,11,0.0,3,12,0.00099945068359375,2
41,graph_5_40,7,5,7,8,10,0.0,4,11,0.0008161067962646484,2
42,graph_5_41,7,5,7,10,12,0.0,3,15,0.0011737346649169922,2
43,graph_5_42,7,5,7,8,10,0.0,3,9,0.0007727146148681641,2
44,graph_5_43,7,5,7,8,10,0.0,3,12,0.0011801719665527344,2
45,graph_5_44,7,5,7,8,10,0.0,3,12,0.001360177993774414,2
46,graph_5_45,7,5,7,10,12,0.0,3,12,0.0010056495666503906,2
47,graph_5_46,7,5,7,9,11,0.0,2,14,0.0010254383087158203,2
48,graph_5_47,7,5,7,8,10,0.0,4,10,0.0008521080017089844,2
49,graph_5_48,7,5,7,10,12,0.0,2,13,0.0012395381927490234,2
50,graph_5_49,7,5,7,9,11,0.0,2,11,0.0010056495666503906,2
51,graph_5_50,7,5,8,11,14,0.0,4,21,0.0015065670013427734,2
52,graph_5_51,7,5,8,10,13,0.0,5,16,0.0013744831085205078,2
53,graph_5_52,7,5,8,7,10,0.0,4,16,0.0009050369262695312,2
54,graph_5_53,7,5,8,12,15,0.0,6,18,0.0014030933380126953,2
55,graph_5_54,7,5,8,13,16,0.0,6,20,0.0017261505126953125,2
56,graph_5_55,7,5,8,10,13,0.0,5,20,0.002566099166870117,2
57,graph_5_56,7,5,8,12,15,0.0,2,14,0.0021483898162841797,2
58,graph_5_57,7,5,8,12,15,0.0,4,18,0.0018696784973144531,2
59,graph_5_58,7,5,8,8,11,0.0,4,11,0.0009765625,2
60,graph_5_59,7,5,8,10,13,0.0,6,19,0.00138092041015625,2
61,graph_5_60,7,5,8,10,13,0.0,5,19,0.001390695571899414,2
62,graph_5_61,7,5,8,10,13,0.0,4,16,0.0013549327850341797,2
63,graph_5_62,7,5,8,9,12,0.0,2,14,0.0010519027709960938,2
64,graph_5_63,7,5,8,7,10,0.0,3,14,0.0009295940399169922,2
65,graph_5_64,7,5,8,11,14,0.0,6,14,0.0009865760803222656,2
66,graph_5_65,7,5,8,10,13,0.0,5,16,0.0013988018035888672,2
67,graph_5_66,7,5,8,10,13,0.0,5,16,0.0015339851379394531,2
68,graph_5_67,7,5,8,12,15,0.0,6,17,0.0012583732604980469,2
69,graph_5_68,7,5,8,9,12,0.0,6,22,0.0016667842864990234,2
70,graph_5_69,7,5,8,10,13,0.0,3,10,0.0008482933044433594,2
71,graph_5_70,7,5,8,7,10,0.0,3,14,0.0009343624114990234,2
72,graph_5_71,7,5,9,14,18,0.0,10,28,0.002040863037109375,2
73,graph_5_72,7,5,9,10,14,0.0,6,21,0.0014791488647460938,2
74,graph_5_73,7,5,9,13,17,0.0,9,23,0.0015823841094970703,2
75,graph_5_74,7,5,9,13,17,0.0,8,23,0.0015616416931152344,2
76,graph_5_75,7,5,9,14,18,0.0,7,26,0.0020859241485595703,2
77,graph_5_76,7,5,9,13,17,0.0,10,23,0.0016655921936035156,2
78,graph_5_77,7,5,9,12,16,0.0,7,20,0.0014581680297851562,2
79,graph_5_78,7,5,9,13,17,0.0,8,21,0.0015778541564941406,2
80,graph_5_79,7,5,9,12,16,0.0,9,20,0.0013232231140136719,2
81,graph_5_80,7,5,9,12,16,0.0,11,31,0.0019474029541015625,2
82,graph_5_81,7,5,9,14,18,0.0,10,28,0.0020585060119628906,2
83,graph_5_82,7,5,9,13,17,0.0,9,23,0.001560211181640625,2
84,graph_5_83,7,5,9,12,16,0.0,10,31,0.0018169879913330078,2
85,graph_5_84,7,5,9,14,18,0.0,8,28,0.0020682811737060547,2
86,graph_5_85,7,5,9,13,17,0.0,8,23,0.0014519691467285156,2
87,graph_5_86,7,5,9,13,17,0.0,10,23,0.0015048980712890625,2
88,graph_5_87,7,5,9,10,14,0.0,7,21,0.0013971328735351562,2
89,graph_5_88,7,5,9,12,16,0.0,10,29,0.0019254684448242188,2
90,graph_5_89,7,5,9,13,17,0.0,8,23,0.0015621185302734375,2
91,graph_5_90,7,5,10,15,20,0.0,11,32,0.0021507740020751953,2
92,graph_5_91,7,5,10,15,20,0.0,11,32,0.0023691654205322266,2
93,graph_5_92,7,5,10,15,20,0.0,11,32,0.0022437572479248047,2
94,graph_5_93,7,5,10,15,20,0.0,11,32,0.0023050308227539062,2
95,graph_5_94,7,5,10,15,20,0.0,11,32,0.0023298263549804688,2
96,graph_5_95,7,5,10,15,20,0.0,11,32,0.0023784637451171875,2
97,graph_5_96,7,5,10,15,20,0.0,11,32,0.0023822784423828125,2
98,graph_5_97,7,5,10,15,20,0.0,11,32,0.002390146255493164,2
99,graph_5_98,7,5,10,15,20,0.0,11,32,0.0022821426391601562,2
100,graph_5_99,7,5,10,15,20,0.0,11,32,0.002228260040283203,2
